"","id","Cycle","id.1","id.2","value.0.1","value.0.2","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","BSH","BSD","BSA","value.1","value.2","value.3","value.4","value.5","value.6","value.7","value.8","value.9","value.10","Result"
"709",8517,"3",8722,8697,3.8711361484777,-0.989676045952365,2.85,3.4,2.3,2.9,3.3,2.2,2.88,3.4,2.38,2.88,3.3,2.3,-0.532317977211795,-24.0556059437432,3596.0592385017,1.41022131769837,4.0634580554307,-3.82929115946115,-0.799629912531491,0.468144559214797,0.0381287406374486,0.465590037698976,"1"
"710",8518,"3",8358,8165,2.1712944087868,1.91076272702776,2.2,3.25,3.15,2,3.3,3.3,2.2,3.3,3.3,2.15,3.3,3.2,-0.979101822821374,-2.78513397301146,6.88586211017667,-0.560590329617404,-7.56429289808755,-3.30562186732846,3.96295429863699,0.963080147566656,-0.00684135138358886,0.338625312111955,"0"
"711",8519,"3",9904,10189,0.654497550099625,-0.178756192559376,2.85,3.3,2.35,2.5,3.3,2.5,2.88,3.3,2.4,2.8,3.3,2.38,0.0048631657147264,16.5319827415823,9.60246311069492,0.0470878484857166,-0.956938938820306,-7.08197569210108,3.98088283356116,0.597247562083815,0.0837344056551335,0.263738234861754,"-1"
"712",8520,"3",10189,9904,0.124740025277156,2.71799744456075,1.33,4.75,8.5,1.35,4.5,7.3,1.33,5,9,1.3,5,9,-0.436692228021816,-3.32673526340536,6.47993474823907,1.81791055897797,-5.10491790305566,-4.25771117831175,53.2465719349427,-0.523496446186036,-0.140270869670298,0.240250301730413,"-1"
"713",8521,"3",8697,8722,5.53499021859648,1.86856885603629,1.35,4.65,8,1.35,4.5,7.3,1.4,4.33,8,1.4,4.33,7.5,-0.373904058988572,13.7820587700189,763.866986040931,-0.772714445193379,3.92209611766654,2.66636211017062,50.5939522504827,-0.955577319544295,-0.0618662781045038,0.909581165823686,"1"
"714",8522,"3",8178,9788,1.96939292144825,6.65394571912475,1.4,4.5,7,1.45,3.9,6.5,1.4,4.33,8,1.4,4.33,7.5,0.524135533536401,-1.22936213355614,11.6182946484068,-0.0594957826519982,1.05673077630616,-8.13802459721199,162753.031628334,0.111814108582841,-0.0240148067364969,0.196293143302809,"-1"
"715",8523,"3",10269,9789,3.07519843060345,1.56445660069585,2.25,3.3,3,2.4,3.2,2.7,2.25,3.3,3.1,2.2,3.25,3.1,0.33760809994726,0.305593618898606,1.33760832199037,1.1970681769722,2.7812446326669,5.11984342038519,398.352782108691,-0.7382996209299,0.0590564452337986,0.383383579538072,"-1"
"716",8524,"3",8721,9905,3.24786098044739,4.19647119636647,1.6,3.8,5.2,1.65,3.5,4.6,1.57,4,5.5,1.62,3.6,5.5,-0.967888862368137,-25.4362253000287,10.7771785441436,5.54478179772316,0.82364425292208,-5.48063939458498,2976.8930598047,-0.290558756241593,-0.0693649229359442,-0.804407584428182,"-1"
"717",8525,"3",9810,9790,2.16726197222556,2.46784458425827,3.1,3.3,2.2,2.8,3.2,2.3,3.1,3.3,2.25,3,3.3,2.25,0.363865250116438,-18.9144967821895,1.83653719654672,-0.76240641924761,-7.48521244175966,5.36135340378791,400.056353120661,-0.963933684878583,-0.0144849117606881,-0.901973167624152,"-1"
"718",8526,"3",8165,8358,1.19335683036095,1.09666044428013,1.9,3.4,3.8,2,3.3,3.3,1.91,3.4,4,2,3.3,3.6,-0.923905365596113,-2.47782192658485,1.66651135456794,1.39763034148821,-4.6792847114071,6.03235225757277,51.7426626410898,-0.652469585826893,0.00426338700986022,-0.502263016487845,"-1"
"719",8527,"3",8350,9823,2.81176634267135,-1.06971516064368,6.5,4.2,1.45,5.3,3.9,1.53,7,4,1.5,6.5,4.2,1.44,0.770539063787576,22.3315261980348,12.7224388963622,2.95853021992408,3.52076816408121,-4.93925408696139,-2.20900173174934,-0.507890648135298,0.00660263142875163,0.684539283980938,"1"
"720",8528,"3",8152,8226,0.493761659430813,0.0736912391148508,3.05,3.35,2.2,2.7,3.3,2.3,3.2,3.4,2.2,3.2,3.3,2.15,0.813308047189444,17.0430732029941,0.304306928410362,-1.51143318776537,-4.589407798129,-10.9773501048977,3.92897825408875,0.879103140247272,-0.00488080759963782,-0.717518759999402,"-1"
"721",8529,"3",10189,8226,0.215838635895112,0.278556122211739,1.75,3.5,4.5,1.65,3.5,4.6,1.73,3.5,5,1.73,3.5,4.75,0.829762445588892,0.569985792884922,0.126551739064074,-1.70711432969114,-0.0283987674685768,5.5110617747127,4.95869487908027,0.997255775234535,0.0564160011860276,0.526921044713058,"-1"
"722",8530,"3",8697,9823,3.81430059806208,2.00179314077832,4.7,3.8,1.65,4.3,3.4,1.75,4.5,3.75,1.73,4.5,3.6,1.73,-0.52933842236142,30.2637045248646,1.24003368396717,0.481988407623697,1.91839174128911,5.00984647980684,399.848073634507,0.713128320531357,0.027284440639753,-0.14572950942448,"-1"
"723",8531,"3",8178,9904,1.13397551694049,-1.0224791506771,1.53,3.9,5.8,1.55,3.7,5.4,1.53,4,6,1.53,4,6,-0.71461012339059,-14.2620376573326,36.6454949170879,-5.6455936882642,-6.60380501667233,4.90505959748493,-1.98335456287517,-0.509736044068596,0.000338526819992807,-0.164697586495051,"1"
"724",8532,"3",10269,8358,-0.195532844261512,1.66502859140746,1.57,4,5.2,1.65,3.5,4.6,1.57,3.75,6,1.57,3.8,5.5,-0.156133151568085,13.4050041591134,0.732068916899001,-1.22918050071619,5.8597270705097,5.36279653204437,5.43665717717092,-0.467226555516752,-0.016257945207559,-0.207649710432595,"-1"
"725",8533,"3",8721,9789,0.839369524057612,3.3736040785443,4.2,3.45,1.8,3.3,3.3,2,4.2,3.6,1.83,3.75,3.4,1.91,-0.928549138536799,27.1175292257636,0.307301885205693,-1.50686352304686,1.7916920276648,-4.2439483628733,399.952611919015,-0.767815849967847,0.0277292305403818,-0.182506409532086,"-1"
"726",8534,"3",9810,9788,-0.857185945201774,1.48039637296461,1.9,3.5,3.7,1.85,3.4,3.8,1.91,3.6,3.75,2,3.5,3.5,0.14084973078123,-24.5253321634847,1.17047158775115,0.518980037401185,9.01042490356883,-3.69261365387179,3.18545517510055,-0.0643835356522401,-0.0914028743340545,0.737680022163119,"-1"
"727",8535,"3",8165,9790,-0.174141011676449,-1.3066260300111,3.25,3.25,2.15,2.8,3.2,2.3,3.1,3.4,2.25,3.1,3.4,2.15,-0.860982952440288,-17.1292351129077,17.9218052879067,-0.556801255856449,-11.6381440697682,7.59430548721284,-2.10455780813685,0.374368062319611,-0.0206613234279579,-0.634266598737246,"1"
"728",8536,"3",8350,9905,1.79013209063178,-0.499263796489686,2.25,3.2,3.1,2.2,3.3,2.9,2.2,3.4,3.2,2.25,3.3,3,0.98773802024902,-26.3177526381846,3.23315907444259,0.247983505390953,-4.73075668094061,-1.60823367099169,4.48145193918067,-0.101887697193394,0.0774973415156535,0.105048257577107,"-1"
"729",8537,"3",8152,8722,3.3841120125357,-0.683721976820379,2.3,3.4,2.85,2.3,3.2,2.8,2.25,3.4,3.1,2.3,3.25,3,-0.758849098910643,4.87573975555459,9.51366983505199,-0.404162817694379,-6.86319934426505,7.42515877782273,-1.71505417786258,0.900130716042381,-0.158634836147687,-0.340438091516651,"1"
"730",8538,"3",9789,10189,0.871063908066177,0.291306689148769,1.62,3.85,4.9,1.7,3.5,4.4,1.57,4,5.5,1.57,4,5.5,-0.651502046176731,-14.5723029100389,1.47158333149456,-0.743922071699351,-0.228083286795221,8.42142703800671,-3.6192249580662,0.90774164573415,0.0553587498373026,0.803202154801082,"0"
"731",8539,"3",9790,8152,3.20009371151201,2.32896500756033,1.6,3.9,5,1.6,3.6,5,1.57,3.5,5,1.62,3.8,5,-0.828742983315404,-15.2235867964482,4.1941115552124,1.2158141087814,5.18309451489271,8.60766381790379,4.20929753461168,-0.878628147698313,-0.0729008624964771,0.0859949974989693,"-1"
"732",8540,"3",9905,8697,2.40986482929315,0.775795096997172,2.35,3.4,2.75,2.3,3.3,2.75,2.3,3.4,3,2.3,3.3,2.88,0.265772120441393,7.3203905057396,1.57458311688134,4.33812319875039,10.6866032399847,8.20897528396112,5.47888625668182,-0.986986890250007,-0.000266354596989663,0.95249718106495,"0"
"733",8541,"3",8226,8350,3.67051294287295,2.95299022155814,1.78,3.5,4.3,1.8,3.4,4,1.8,3.5,4.5,1.8,3.5,4.2,0.767660937382456,-5.94009779296944,367.423498711386,0.552231581167879,5.44341437345627,1.83550321830905,52.0379408276835,0.89928876246239,0.00881040188282622,-0.999938046002972,"1"
"734",8542,"3",9788,10269,0.414334129377299,3.69216909678653,2.55,3.45,2.5,2.5,3.3,2.5,2.8,3.4,2.4,2.8,3.25,2.4,0.0323526100649069,-3.25094313930353,21.8199138231587,2.16689683127042,10.902522037479,4.41508050544842,399.818978635649,-0.858346000450023,-0.0688891998129721,-0.159292066035789,"-1"
"735",8543,"3",8722,9823,1.52894228972323,1.79560805042274,6,4.2,1.48,5.7,3.8,1.5,6.5,4.5,1.44,6.5,4.2,1.44,-0.649482078426553,3.65336992474672,17.5043440110754,2.79232793188143,4.88909731537472,-7.42841710092688,52.1743010365266,-0.510850874367341,-0.0692689438060779,0.301475880035031,"1"
"736",8544,"3",8358,9810,0.988324650997722,-0.863103202544153,2.15,3.4,3.1,2.1,3.3,3.1,2.1,3.4,3.4,2.15,3.25,3.25,-0.784957150120205,9.6257613747219,0.556085061659565,0.126408771123305,2.60526138359573,0.447101198590264,-2.62379391512803,-0.495849419217832,0.00845498261021256,-0.799697981594285,"0"
"737",8545,"3",9904,8721,1.76093287261783,1.05057981633581,2.45,3.4,2.65,2.5,3.2,2.6,2.4,3.4,2.8,2.4,3.25,2.8,0.287315573769234,29.8895747246684,0.519502569985829,-0.554694071287582,-2.54740788750133,7.19340765200493,-3.40121647658911,0.982833480032033,0.0160437968009233,-0.402856227685929,"1"
"738",8546,"3",8165,8178,0.876099015930924,-0.844249495770782,3.5,3.4,2,3.1,3.3,2.1,3.6,3.5,2,3.5,3.3,2.05,0.566916911985746,16.5205133386724,0.0695691800028313,1.62858001307628,3.11143039666891,7.13474046461395,-0.509088127609844,0.874700886005008,0.0414641339726579,0.473265247380427,"1"
"739",8547,"3",9823,8226,2.84092085181843,1.36645824112929,1.38,4.7,7,1.4,4.1,7,1.36,5,7.5,1.36,4.5,8,0.106315421042764,30.1685462093016,32.2816257444285,3.6854789587943,6.73619793186107,-4.32995622433621,-3.52011332366732,-0.923887963586996,0.0529134771423463,0.95088136909462,"1"
"740",8548,"3",10189,8358,3.65195049538374,-1.1543334054295,1.65,3.7,4.9,1.65,3.5,4.6,1.67,3.75,5,1.67,3.5,5.25,0.912969393210359,-13.7988183148064,0.100578979196226,1.69307522574668,-4.93210380482177,3.174316493537,-2.31250215315773,-0.747671009714075,-0.030968263858273,-0.940964092887555,"1"
"741",8549,"3",8697,9904,2.38185904267442,0.45486747729592,1.75,3.6,4.3,1.8,3.4,4,1.8,3.6,4.33,1.8,3.5,4.2,0.341688076139883,-25.7739165986576,5.4624939578417,0.00300866691592527,8.23605861080949,-4.63359492529374,3.61321391258111,-0.527381531263027,-0.0113798515368191,0.923558744711534,"0"
"742",8550,"3",10269,8165,1.54321037896018,4.82837560307235,1.8,3.5,4.15,1.8,3.4,4,1.75,3.75,4.5,1.75,3.5,4.5,-0.995009515514387,15.3396065927678,2.1591675256491,0.242757965948618,-7.04338209443118,-2.62569117351666,2979.97362054806,-0.929451178183328,0.0377891472760653,-0.667187149586626,"-1"
"743",8551,"3",8721,9790,0.475627152894237,2.08461564895697,2.45,3.3,2.7,2.4,3.2,2.7,2.5,3.4,2.7,2.5,3.2,2.75,0.544709135971662,-13.3659269937157,2.79085213168891,-1.54906189793583,7.09996644783475,-0.970170748439087,3.97713186595824,-0.981529070057558,-1.26570151926296e-05,0.996621173277915,"-1"
"744",8552,"3",9810,8178,-0.652083828102347,4.1952200231608,3.2,3.4,2.1,3.3,3.3,2,3.6,3.5,2,3.6,3.3,2,0.982154158166755,24.1918924074659,11.1022981464491,1.33032005753135,-5.95127229902708,-0.427802065639878,398.871879678439,-0.986210069385394,-0.0250893123606619,0.929289304889448,"-1"
"745",8553,"3",8722,9905,5.31126191833118,3.07143673091196,2.35,3.3,2.85,2.2,3.2,3,2.38,3.5,2.8,2.4,3.3,2.75,0.879931494349651,-30.339883825072,136.170962301562,3.90962908621941,6.53863913448062,-1.55442529101728,52.4551326382876,-0.926265866544319,-0.0345221026188618,0.406135839014861,"1"
"746",8554,"3",8350,9789,0.0746892432387916,2.41989225009456,5,3.8,1.62,4.6,3.5,1.65,5.5,3.75,1.62,5.5,3.6,1.62,-0.992713627706089,14.8252681910291,0.0930630854671079,-2.87748160596063,-10.1330578298962,5.04773946417741,3.77158772246458,-0.460959484842167,0.102715687596121,-0.599056310445359,"0"
"747",8555,"3",8152,9788,3.30391405122136,0.44067803490907,2.1,3.45,3.15,2.1,3.3,3.1,2,3.6,3.5,2.05,3.3,3.4,-0.937666717599887,-5.04732765249219,82.1056485893282,2.65924107509247,-9.11695253982549,-3.29328337693006,3.65176485125898,0.819404778277554,0.0160165938719619,0.536215489594205,"1"
"748",8556,"3",8178,10269,4.10205159716735,1.74013705737889,1.57,4,5.1,1.6,3.6,5,1.62,4,5,1.62,3.8,5,0.692642004958342,8.51151230678087,615.166998093294,-1.74218313784568,5.70581640594926,0.19842167278955,51.0360384348215,0.969039622182072,-0.0217657336141486,0.996605416836427,"1"
"749",8557,"3",9789,8152,2.36317078855937,1.12200439651497,1.3,5.3,8,1.3,4.8,8.5,1.3,5,10,1.3,5,9,-0.628586439597078,-3.20513901583876,5.30694760723076,3.06319429506708,8.59873325101645,1.17774998105412,-1.09928501951541,0.434428505441999,-0.00267031630858731,0.863699927014362,"1"
"750",8558,"3",9790,8697,5.74945109244334,-0.764507036888972,1.88,3.4,3.9,1.9,3.3,3.7,1.83,3.75,4,1.91,3.4,3.8,0.95205933101545,4.45066591990487,99.1007817931074,-0.672752134480569,5.85970087082637,3.00322287919289,-1.97417133823181,0.804071315772834,0.0248833675288039,0.999999983180752,"1"
"751",8559,"3",9905,9823,-0.121156872642878,4.19648224138655,5,3.9,1.6,4.6,3.5,1.65,5,4,1.62,5,3.8,1.62,-0.943225136533288,16.3733543401545,2.68534326771743,2.26321850971443,-4.87478587208702,1.55568561754278,401.222897899307,0.686654906918423,0.0514418514466221,0.4526802460507,"-1"
"752",8560,"3",8226,8722,0.648120581292702,0.489035403821617,1.85,3.6,3.8,1.8,3.4,4,1.8,3.6,4.33,1.8,3.5,4.2,-0.637545908832133,19.1926358344969,0.341268088415749,0.0345594702282505,8.38114496696733,0.334761715172823,4.29609771808677,-0.0043595233429959,-0.0398990803359038,-0.150616947932993,"0"
"753",8561,"3",9788,10189,1.2393716578919,0.109099765541032,3.1,3.55,2.1,3.3,3.3,2,3.25,3.5,2.1,3.3,3.3,2.1,-0.480267199186382,-0.129562600725481,228.877766136651,-2.55982077620164,3.37410546630732,0.479077510905186,6.9010750700498,0.165317849528574,-0.0456443796329687,-0.73722351683569,"1"
"754",8562,"3",8358,8721,3.18956198924715,1.12457516975701,2.5,3.4,2.6,2.3,3.3,2.75,2.38,3.4,2.88,2.4,3.3,2.75,-0.191787842272518,6.91001670222879,2.17951116972928,0.344894719779361,3.5367459137446,-8.70224792563271,5.19040379614648,0.583722961032325,-0.000690199092318494,0.561824714181762,"1"
"755",8563,"3",9904,8350,2.5424069888401,1.24157895357348,2.05,3.5,3.25,1.8,3.4,4,2,3.4,3.75,2,3.3,3.6,0.406354383945838,-6.34737471166663,30.6027577112543,2.13489758375649,-5.68747738931375,-4.90382042355769,-1.86885353630059,0.83391870705778,-0.0199941122164838,-0.730065915413452,"1"
"756",8564,"3",8165,9810,2.99818184517248,-0.661163362674415,1.9,3.5,3.7,1.9,3.3,3.7,1.91,3.4,4,1.91,3.4,3.8,-0.877203902062026,15.3656372945573,169.39898437395,1.47882581303162,-1.5101572924158,-4.16227128211085,-2.41117669153298,-0.995585130294808,0.0382507643362375,-0.988102758037858,"1"
"757",8565,"3",9823,9789,0.267781115785122,4.23927623033524,1.83,3.6,3.9,1.8,3.4,4,1.83,3.6,4.2,1.83,3.5,4,-0.945943463614102,21.5965622438773,1.05932064435757,1.71918448345507,8.98092710279045,-1.84933854958209,401.163466565639,0.940995963465206,0.032989074508893,0.694515343578645,"-1"
"758",8566,"3",10189,8165,2.20574487857878,2.40327657014132,1.83,3.5,4,1.75,3.4,4.3,1.8,3.5,4.5,1.83,3.5,4,0.129282802658726,9.61161779066674,2.01664232994904,3.52400750233564,8.1999407674248,-1.72664133273873,2.84755564439061,0.95241493283782,0.0788649064234277,-0.989485247580997,"0"
"759",8567,"3",8697,8178,1.28970403395047,2.98739677178673,2.75,3.55,2.3,2.6,3.3,2.4,3,3.5,2.25,3,3.3,2.25,-0.472966422942349,-6.39617643050459,20.5292047075037,-1.4789828769561,7.07334733122348,4.68618561164412,50.9835227981294,0.130715489245091,0.0442619720867473,-0.444297166304818,"0"
"760",8568,"3",8721,9788,1.57934722608686,1.4541799640283,1.88,3.6,3.7,1.8,3.4,4,1.8,3.6,4.33,1.85,3.5,4,0.622570725213097,7.36082697644998,26.6826852875301,-0.430976023367537,3.96610175812782,-1.61718392581157,4.61300051469913,-0.651656126831271,-0.0618493568688046,-0.1542443299719,"1"
"761",8569,"3",9810,10269,-2.07483138505054,2.24344630003907,2.5,3.45,2.55,2.5,3.3,2.5,2.5,3.4,2.7,2.4,3.3,2.75,-0.0225605482572648,1.42242831002971,1.043654947467,3.45578998460979,8.96313075421932,-5.69762014312396,51.7592624960239,0.139916916962725,-0.0232809044579052,0.538379608101017,"-1"
"762",8570,"3",8226,9905,1.43402180483882,3.12819879618473,2.05,3.3,3.5,2,3.3,3.3,2,3.5,3.6,2,3.4,3.5,0.784716197378269,20.0814041050862,0.84177846781038,1.01984964511359,4.96499636135812,9.77215662531749,52.9699980896004,0.876260134705421,0.00282386186899149,0.35373173099912,"-1"
"763",8571,"3",8722,8358,0.269326157902292,-1.25051230285317,2.1,3.4,3.2,2.1,3.3,3.1,2.1,3.4,3.4,2.1,3.4,3.2,-0.999965398626226,-22.5150141863166,0.869341463688081,0.636108146959126,-6.63572509274692,0.138567118826118,-1.64837796398626,0.950113348770467,-0.0747137325016532,-0.0230634280880947,"1"
"764",8572,"3",8350,9790,1.54056855169726,0.137160914717242,2.9,3.4,2.25,2.75,3.3,2.3,3,3.4,2.3,2.88,3.3,2.3,0.682718974310009,-0.769492532234597,9.89918291674879,0.851254088566732,-8.69325894227748,0.62555809423032,5.93170881244766,-0.816079225824961,-0.00782623397313671,0.906896176603508,"0"
"765",8573,"3",8152,9904,0.658003602146545,0.867794303223491,2.4,3.4,2.7,2.4,3.2,2.7,2.38,3.5,2.8,2.25,3.4,2.88,0.344290809724377,16.2314731392702,1.63011615367586,-2.00550158121111,-0.386167323256627,1.26039259629436,3.66034506743862,0.969355523859115,-0.0353272395822277,0.425034645611798,"-1"
"766",8574,"3",8178,8721,3.47109232613745,0.919286992633715,1.6,3.9,5,1.6,3.6,5,1.57,3.75,6,1.53,3.8,6,0.102183616103479,-1.09776480913555,5.19246219110552,2.79174095099413,-2.95213439924526,12.5552798356807,-0.983456702186281,-0.803355478375188,0.0156856774446724,-0.410739465563933,"1"
"767",8575,"3",9789,8722,-0.956315575889755,-0.318164062919095,1.3,5.3,8,1.33,4.6,7.8,1.3,5,10,1.3,5,9,0.75609603569763,-19.3656487016687,1.11533054839707,-0.392405427241878,-4.46290915398235,9.24795931502241,-0.449518640963777,0.797790072734254,0.0523294275364061,0.4346429525914,"1"
"768",8576,"3",10269,10189,1.09831368023439,0.387385283829644,2.2,3.5,3.2,2.1,3.3,3.1,2.2,3.4,3.2,2.15,3.3,3.25,-0.41038244601925,-17.5838194287485,15.2214621522327,-0.388142403348451,1.78392002492707,-3.32460212663075,-1.60456552642474,0.572794755299533,-0.0142552946652524,-0.56379776066777,"1"
"769",8577,"3",9790,9905,-0.0276578574905346,4.81962399650365,1.95,3.6,3.9,1.8,3.4,4,1.83,3.6,4.2,1.91,3.4,3.8,0.758167843443946,8.53328445338499,30.1262782886489,0.0821775111147416,-1.13966842170988,-9.96372247091016,2980.47449127848,0.772272405260718,-0.0406609494246222,0.0307929557589545,"-1"
"770",8578,"3",9810,8350,-0.303216123104175,0.366808122955263,2.15,3.4,3.1,2.1,3.3,3.1,2.25,3.4,3.1,2.3,3.3,2.9,-0.793529500838073,2.52371635351611,0.168105514384024,0.309022068912956,-5.96079359156946,-2.78835924048174,-1.77386003714757,0.171082839405378,0.0130470465396993,-0.683602747786688,"0"
"771",8579,"3",9788,8226,4.31369446911566,1.2907072075177,2.5,3.55,2.5,2.5,3.3,2.5,2.62,3.3,2.6,2.5,3.3,2.62,0.968875233200375,-0.160461864796055,0.440760818702863,3.08805248148564,2.29803017299625,-0.649174432049425,-2.29783974320884,-0.748833800058924,0.0276140421278821,-0.96874672464269,"1"
"772",8580,"3",8358,8697,-0.742226677067442,3.60956586850807,2.65,3.5,2.6,2.5,3.3,2.5,2.38,3.5,2.8,2.4,3.3,2.75,-0.725708325402612,33.8491208796591,0.40345861532426,1.90740579632856,5.93630291063576,5.18379296192567,401.197548332963,-0.710197614361044,0.00957107850855483,-0.585549735505215,"-1"
"773",8581,"3",9904,9823,3.68866143708331,-0.226922866888344,4.6,3.9,1.65,4.3,3.4,1.75,5,3.75,1.67,5.4,3.75,1.62,-0.989460407833218,1.04192199244605,104.872450868001,1.49637367919234,-6.74924281812576,-0.859531994094066,6.13601722168791,-0.96503616924527,0.0184073983270976,0.768357980271704,"1"
"774",8582,"3",8165,8152,4.97292318301145,-0.2066470538266,1.83,3.6,3.9,1.8,3.4,4,1.83,3.75,4,1.8,3.5,4.2,0.9997933940435,-6.87555337373649,750.748273183304,-2.09476725687026,-3.87224221009987,-10.410953086985,-1.0704516452593,0.704858470618218,0.02095156399341,-0.556138450654295,"1"
"775",8583,"3",9823,9790,3.91627017389288,1.43812377657741,1.55,4.2,5,1.65,3.5,4.6,1.53,4,6,1.57,4,5.5,-0.39734961953521,-20.472615634601,398.554414727303,-0.157714442836143,-7.70268137929471,3.76368707513854,-1.37982867970577,-0.566284674858829,0.0563347332186729,-0.759169173135251,"1"
"776",8584,"3",10189,9810,0.774081450494511,0.648054847959429,1.65,3.65,5,1.65,3.5,4.6,1.67,3.5,5.5,1.67,3.6,5,0.0381860413955162,7.18879555352001,0.812702316773702,0.972949093237025,-7.75355741599881,-9.18524370696427,4.02254223932936,-0.614693979170125,-0.0429353223991958,0.206113693986142,"1"
"777",8585,"3",8697,9788,-0.973940279651256,-0.379327065078542,1.65,3.9,4.6,1.6,3.6,5,1.67,4,4.75,1.7,3.6,4.75,-0.0327020173682812,3.29118624484951,0.107676418776441,1.05730695814318,8.31340381111613,-4.06801521470601,3.34696393536199,-0.724020415105126,0.0550580073138622,0.904306056285384,"0"
"778",8586,"3",8721,8165,1.56341520436595,1.1816022102721,2.2,3.45,2.95,2.1,3.2,3.2,2.2,3.4,3.2,2.25,3.3,3,0.957629089206579,-20.4633380971844,5.41837435206614,1.78873599443778,-9.59719732430166,9.59401978785916,51.068083414146,0.208130191735909,0.0819012000700115,-0.689748210422907,"-1"
"779",8587,"3",9905,8178,-2.11680523330791,0.779731253394857,2.9,3.4,2.25,2.7,3.2,2.4,3.2,3.4,2.2,3,3.3,2.25,-0.697959488626371,-13.0783538540665,5.68280052128698,0.4914266430357,3.6577543402252,-4.47515082802215,4.34813988660303,0.822548876552552,0.0526045935404408,-0.018577654106293,"-1"
"780",8588,"3",8226,9789,0.0524825418474071,-0.0682553413789719,4.5,3.75,1.7,3.8,3.4,1.85,4.5,3.75,1.73,4.2,3.5,1.8,-0.105382159687805,-10.270915982176,3.45378084451952,2.34807804024549,1.98079830188801,-7.7538869046546,-0.892047489229362,-0.998777197816554,0.0298538413871497,0.688996351732388,"1"
"781",8589,"3",8722,9904,5.135783693142,0.0823354432359338,2.45,3.4,2.65,2.4,3.2,2.7,2.38,3.4,2.88,2.38,3.3,2.88,0.614130671296791,0.0872770448340594,0.602758979036776,1.11861594771824,-5.32022818497094,8.44214552807654,-1.71309444830863,0.961103160936707,0.0192145087585505,0.0469602972401822,"1"
"782",8590,"3",8350,8358,4.68525004674415,1.93909342144616,2.15,3.2,3.3,2.1,3.3,3.1,2.1,3.4,3.4,2.25,3.25,3.1,-0.91532957095536,5.78559645007857,5.65299015910371,0.825374841813012,1.9592348761706,7.4423559760362,4.85740854733436,-0.565814168739438,0.000519816389165929,0.899126967228968,"1"
"783",8591,"3",8152,10269,4.89883276417054,1.55896165594459,3.1,3.4,2.15,2.75,3.3,2.3,3,3.5,2.25,2.88,3.3,2.25,-0.632636239740045,-7.66029577825882,54.2033216710514,3.24728319024644,7.86700418291464,-6.8505948440383,52.3531549941295,-0.681141679729717,0.0802069098571556,-0.905609493300383,"-1"
"784",8592,"3",8178,10189,2.74896856709727,0.823893245542422,1.75,3.6,4.3,1.85,3.4,3.8,1.8,3.6,4.33,1.83,3.4,4.2,0.351119043209745,-6.60286092684562,3.78416822220702,-2.01191764473838,2.48041052819333,-7.04550771520676,-2.34881452001357,-0.552734992273194,-0.0346605151599762,0.981993855709508,"1"
"785",8593,"3",9789,9905,3.0267558637631,1.07591990032233,1.45,4.5,5.9,1.47,3.9,6.4,1.4,4.5,7.5,1.4,4.5,7,0.351186641773825,-0.612931675835817,0.663642559629324,0.857772008490394,2.35906578373037,2.93478043139651,4.73409612901172,0.495151290365077,0.0292125438999397,0.139800779253285,"0"
"786",8594,"3",10269,8721,2.06101110291392,2.31570627074689,1.9,3.5,3.7,1.85,3.4,3.8,1.91,3.6,3.75,1.91,3.4,4,-0.99503197028714,3.79969538150736,22.1645913982183,0.568067088822173,5.26516223679681,6.94882490835235,4.39633186387921,0.799945265634354,0.0297892510815421,0.972586776804168,"0"
"787",8595,"3",9790,8722,5.45089267412261,3.44883100199513,1.78,3.65,4.1,1.8,3.4,4,1.8,3.6,4.33,1.8,3.6,4,0.490846991603006,2.09131668274357,471.798338410184,2.54330757902054,2.40237265579818,3.83732511051609,50.8714371578974,-0.0958550285429492,-0.00769806275190255,-0.783148056463585,"1"
"788",8596,"3",9810,8152,2.19490381789651,1.38125225924887,2,3.45,3.45,1.9,3.3,3.7,1.95,3.5,3.75,2,3.4,3.5,0.978850777269567,18.1326409779519,7.65255136389426,1.38382536120519,-3.07880946812997,-4.91662044264433,5.51569397721153,-0.649065316597094,-0.0506960512745456,0.938989020992166,"1"
"789",8597,"3",9788,8350,-1.28991082162054,1.9139995938167,2.15,3.55,3,2.1,3.3,3.1,2.25,3.4,3.1,2.1,3.4,3.2,0.976048123191269,5.05209679156238,1.48791324676817,0.755032987847091,-6.04315787234938,1.11669732596866,4.45077199061464,0.798540885229224,0.0912476572429169,0.971567986182864,"-1"
"790",8598,"3",8358,9823,1.32774990359782,3.32692661741748,5,4.2,1.55,5.4,3.9,1.52,6,4,1.53,6.5,4.33,1.44,-0.545676235896388,7.57987229267466,23.1576648598641,2.54411944600775,-0.964795167442391,0.00179319800161337,52.1437644777507,0.336402480200933,-0.00864600594562447,0.995634064241413,"-1"
"791",8599,"3",9904,8226,1.87489758091463,0.61233137967065,2.2,3.4,3,2.1,3.3,3.1,2.2,3.4,3.2,2.2,3.3,3.1,0.967604999896863,15.990518137037,6.79575846675201,1.14951297601219,-2.88586016101096,5.9183666241148,-2.40757660312827,0.921494499032115,-0.0317070234737131,-0.696640762758545,"1"
